"3000535","4007481","0.7083333333333333"
"3000659","4000774","0.85"
"3009230","4006556","0.7"
"3005795","4005927","0.85"
"3004428","4004393","1.0"
"3001783","4009650","0.7375"
"3009382","4000908","0.7"
"3007410","4009913","1.0"
"3009445","4000181","0.7"
"3005319","4009222","0.7052631578947368"
"3007309","4008161","0.7"
"3001157","4000570","0.7"
"3005487","4008096","0.7307692307692308"
"3000642","4008295","0.7"
"3007351","4012100","0.7307692307692308"
"3004012","4006422","0.7277777777777779"
"3008557","4008108","0.7375"
"3000886","4001526","0.7941176470588234"
"3004935","4000744","0.7499999999999999"
"3007146","4011314","1.0"
"3003111","4000400","0.72"
"3001571","4007339","0.7"
"3006916","4009847","1.0"
"3007439","4005935","0.7"
"3004307","4011843","0.7"
"3009874","4009441","0.7"
"3002144","4009002","0.7083333333333333"
"3007404","4001269","1.0"
"3007914","4000911","1.0"
"3001713","4010086","0.7"
"3010022","4010085","0.7666666666666666"
"3006275","4008638","1.0"
"3008553","4000699","0.71"
"3009826","4007522","1.0"
"3001243","4000816","0.7"
"3003000","4008952","0.7"
"3008083","4009620","0.7"
"3008283","4011799","0.78125"
"3000135","4011114","0.7026315789473684"
"3001433","4007439","0.85"
"3002092","4002275","0.7846153846153845"
"3000507","4007748","1.0"
"3000408","4010818","0.7"
"3000287","4003476","1.0"
"3006567","4003926","0.7"
"3008447","4004129","1.0"
"3001400","4007496","0.85"
"3000316","4007036","1.0"
"3003115","4008703","0.7"
"3003185","4012060","1.0"
"3006538","4007142","1.0"
"3002121","4010304","0.85"
"3007552","4011093","1.0"
"3001467","4007152","0.7"
"3009789","4000181","0.7"
"3001562","4000541","0.7499999999999999"
"3001472","4010688","0.7"
"3006153","4010818","0.7"
"3010064","4007484","0.7"
"3002125","4008697","0.7307692307692308"
"3004728","4009361","0.7117647058823529"
"3002970","4008437","0.7"
"3002598","4011019","1.0"
"3000649","4007523","0.7"
"3002590","4002197","0.7375"
"3002006","4003668","1.0"
"3008846","4000573","0.7666666666666666"
"3009761","4011396","0.7"
"3000377","4005095","0.7"
"3002831","4005244","0.7117647058823529"
"3001316","4010109","0.7499999999999999"
"3004145","4001815","0.7"
"3004432","4003091","0.72"
"3007804","4009726","0.7666666666666666"
"3000716","4001057","0.7"
"3009679","4000233","0.7"
"3003541","4006337","1.0"
"3000706","4009117","1.0"
"3008794","4009424","1.0"
"3002745","4007045","0.7"
"3007427","4007530","0.7"
"3002624","4006639","0.72"
"3004496","4008287","0.7083333333333333"
"3000040","4008200","0.7"
"3004589","4010533","0.7666666666666666"
"3000832","4004296","0.7"
"3005800","4010250","1.0"
"3000915","4004122","0.9533333333333334"
"3000096","4002487","0.7"
